Customer ID,Name,Email,Phone,Address,City,Country,Zip Code,Subscribed
30756-72781-PV,Kelly Ashley,jennifer96@example.com,(402) 651-4526,842 Cummings Terrace,Costa Mesa,United States,92626,Yes
72412-51480-AD,Zachary Brown,popelauren@example.com,(442) 664-8730,73180 Matthew Landing Apt. 826,Los Angeles,United States,90005,Yes
07197-95024-KH,Luke Thomas,samantha70@example.org,(601) 536-5873,1196 Mcdonald Plaza Suite 150,Pomona,United States,91767,No
75482-41618-FK,Ashley Warner,henrywright@example.net,(579) 827-2447,4070 Stephen Burgs Apt. 285,Long Beach,United States,90810,Yes
96429-80554-JW,Christopher Payne,jillian23@example.net,(696) 489-3358,72460 Jones Skyway Suite 113,Santa Monica,United States,90401,Yes
64247-26346-OG,Virginia Johnson,marshalljason@example.com,(318) 720-6266,58383 Mcdonald Park,Costa Mesa,United States,92627,Yes
13556-73828-GR,Jessica Salazar,oromero@example.com,(405) 502-9543,3159 Teresa Glens Apt. 106,Burbank,United States,91505,Yes
85962-82403-GE,Brandon Young,ufarley@example.com,(604) 236-3338,52252 Page Key,Costa Mesa,United States,92629,Yes
55627-62752-MD,Amanda Green DVM,smiththomas@example.com,(739) 392-9016,92934 Paul Causeway,Pomona,United States,91766,Yes
88763-15953-MM,Judy Mcintosh,jacksonandrea@example.net,(471) 958-4466,7214 Robbins Drive Apt. 995,Fullerton,United States,92835,Yes
48687-57897-LC,Ronald Russell,lisaburch@example.net,(633) 383-1627,32387 White Forks,Anaheim,United States,92812,Yes
96653-86913-XQ,Kimberly Reyes,harristhomas@example.com,(862) 300-2654,264 Pierce Falls Suite 907,Long Beach,United States,90807,Yes
34942-31631-XB,Diana Wilkerson,amber98@example.com,(288) 676-5260,78961 Martin Plain,Los Angeles,United States,90019,No
82660-80455-PV,Brandon Buckley,michelle42@example.org,(366) 443-2998,47672 Jasmine Walks,Torrance,United States,90504,Yes
05139-02403-HM,Caleb Brown,duartecaroline@example.org,(363) 708-4984,4358 Christine Key,Costa Mesa,United States,92646,Yes
05910-54472-LG,Sandra Paul,fordkeith@example.org,(852) 358-3905,1455 Ferrell Expressway Apt. 960,Fullerton,United States,92832,Yes
40653-64327-XW,Willie Mcintosh,perezthomas@example.org,(679) 791-5226,354 Beard Way Suite 218,Irvine,United States,92626,Yes
11893-25959-LM,Jessica Dennis,stephenfranco@example.net,(344) 662-1960,275 Valerie Harbors,Smithport,Ireland,66532,Yes
92719-91888-CV,Brenda Serrano,kathryn85@example.net,(222) 503-4962,25736 Jennings Cape Apt. 262,Glendale,United States,91207,Yes
89626-14323-TD,Michael Williams,desireenelson@example.net,(453) 735-4489,8378 Heather Via,Costa Mesa,United States,92627,Yes
16597-44209-OS,Shelby Gilbert,rwatson@example.org,(983) 456-7894,6237 Daniel Curve Suite 795,Justinbury,Ireland,22688,Yes
74139-98665-RQ,Jason Long,john43@example.net,(932) 783-9737,05682 Paula Route,Pasadena,United States,91107,No
63011-31064-MX,Brenda Huang,michaelgreene@example.com,(655) 864-5418,5243 Gordon Bridge Suite 329,Houston,United States,10004,Yes
61809-11458-WI,Brandon Martin,padams@example.com,(286) 576-3374,601 Lucero Station,Huntington Beach,United States,92620,Yes
97261-49402-VT,Felicia Johnston,cassidycarroll@example.com,(253) 846-5675,43753 Monica Islands,Pomona,United States,91767,Yes
72589-37253-OH,Jesus Thomas,samantha00@example.org,(782) 961-9479,95337 Wells Trace,Anaheim,United States,92814,Yes
63436-12165-FZ,Michael Richard,zroberts@example.org,(594) 924-5212,18215 Ariana Inlet Suite 306,Irvine,United States,92603,Yes
24726-41994-II,Rhonda Williams,bonnie16@example.com,(613) 335-9149,2080 Carter Park,Irvine,United States,92623,Yes
70184-89904-FC,Trevor Wright,zleblanc@example.org,(412) 547-5287,721 Mary Viaduct Suite 206,Costa Mesa,United States,92626,No
63252-10292-MS,Raymond Carrillo,adampatterson@example.net,(646) 517-6285,30804 Mark Knolls Apt. 359,Long Beach,United States,90802,Yes
83445-70984-XW,Kristina Williams,shuff@example.net,(998) 330-3030,49704 Darren Park,Houston,United States,60604,Yes
00963-56761-CJ,Kristi Patel,weavercrystal@example.com,(377) 903-6800,1203 Nicole Cliff,Anaheim,United States,92809,Yes
87967-25893-OK,Jessica Bautista,sonyasmith@example.net,(289) 771-8419,60202 Cortez Ways,Burbank,United States,91502,Yes
30757-99385-UR,Kevin Mcfarland,uwilliams@example.org,(917) 595-8864,29918 Sharon Tunnel,Huntington Beach,United States,92648,Yes
54294-40567-UJ,Dr. Sylvia Thomas DDS,christophersilva@example.org,(258) 891-5855,412 Edwin Parks Apt. 299,Long Beach,United States,90808,Yes
58038-68709-AQ,Lori Walker,wardtiffany@example.org,(771) 884-6527,83425 Walker Avenue Apt. 994,Torrance,United States,90501,Yes
75665-40105-EO,Mark Davis,jonathanhaynes@example.org,(971) 545-8411,8994 Melissa Crest Apt. 290,Long Beach,United States,90807,No
21919-84876-AI,Keith Harris,bbryan@example.net,(672) 467-9943,3980 Gray Divide Suite 131,Pomona,United States,91768,Yes
35622-11705-EF,Zachary Peters,coryhawkins@example.net,(204) 309-6400,644 Blake Islands Apt. 595,Los Angeles,United States,90004,No
63125-28905-EA,Michelle Gardner,fosterdanielle@example.net,(996) 508-2515,3540 Farley Light,Long Beach,United States,90813,Yes
00690-34847-SH,Jason Chavez,gary41@example.com,(451) 313-3695,381 Espinoza Course Suite 004,Costa Mesa,United States,92626,Yes
31647-18425-DG,Daniel Rosales,qallen@example.net,(650) 921-1446,77589 Crystal Garden,Irvine,United States,92604,Yes
70959-90050-VF,Kimberly Miles,karen01@example.net,(517) 284-7249,608 Anthony Bridge,Long Beach,United States,90803,Yes
30504-79649-BX,Nicole Cisneros,acrawford@example.net,(860) 808-9268,7559 Megan Port,Santa Monica,United States,90408,Yes
53019-05258-UJ,Jasmine Garrett,otucker@example.net,(803) 631-4829,609 Torres Mall,Glendale,United States,91201,Yes
00424-75393-KK,Thomas Payne,amy87@example.com,(962) 935-5149,69603 Beard Trail,Anaheim,United States,92809,Yes
83357-18982-IQ,Katherine Roberts,david97@example.com,(673) 531-1380,72249 Ross Street Apt. 365,Pasadena,United States,91105,Yes
29008-90068-BX,Jill Rice,fishersamuel@example.net,(891) 453-1344,4690 Stephanie Mountains Apt. 671,Costa Mesa,United States,92628,No
13108-12103-HH,Charles Miller,morgan97@example.net,(402) 598-6435,942 Alfred Isle,Torrance,United States,90502,Yes
93751-77508-ME,John Strickland,beasleyseth@example.org,(651) 576-1195,31602 Becker Highway,Glendale,United States,91208,Yes
30153-34969-SW,Sheri Ferguson,davidlarson@example.net,(875) 289-9503,9975 Harmon Mission,Anaheim,United States,92804,Yes
35569-02675-ES,Willie Vaughan,julie89@example.net,(485) 412-2289,6523 Brianna Neck,Phoenix,United States,77005,Yes
29638-94209-IE,William Walsh,amandasimmons@example.org,(956) 202-4238,32985 Potts Street,Costa Mesa,United States,92628,Yes
24553-45106-GI,Kenneth Middleton,woodsdonna@example.com,(659) 920-9418,685 Duncan Plaza,Huntington Beach,United States,92647,No
40152-82013-OI,Natasha Weaver,gtucker@example.com,(554) 588-7758,3711 Cynthia Neck,Los Angeles,United States,90003,Yes
27417-29848-IS,Samantha Jones,collinswendy@example.com,(489) 696-7562,8935 Lewis Village,Huntington Beach,United States,92610,Yes
89219-36434-JK,Brian Thomas,yrodriguez@example.org,(889) 696-3523,2264 Bradley Lake Apt. 475,Pomona,United States,91767,Yes
92931-03079-WZ,Dr. Brian Mcbride,codyrussell@example.org,(680) 760-7056,730 Deborah Falls,Glendale,United States,91205,Yes
06208-56156-QA,Robert Morris,jennifer65@example.com,(554) 238-7954,518 Christina Plains Suite 131,Fullerton,United States,92832,Yes
41443-79240-KY,Eric Kelley,garciakevin@example.org,(539) 436-7172,3594 Rebecca Port,Long Beach,United States,90805,Yes
18877-52616-AQ,Richard Snow,stephanie84@example.com,(270) 994-2631,09035 Sanchez Drives Suite 708,Pasadena,United States,91109,Yes
40048-21686-VZ,Derek May,ryan22@example.org,(210) 869-9522,4564 Daniel Mountain,Santa Monica,United States,90403,No
32778-34105-SU,Crystal Johnson,ubarber@example.net,(641) 383-5742,51419 Garcia Village Apt. 727,Phoenix,United States,85002,Yes
73293-92609-WP,Matthew Huang,stephenkirk@example.net,(363) 690-3586,89851 Steven Brook Suite 027,Torrance,United States,90501,No
31269-98026-WX,Melissa Cooper,tannerkristina@example.net,(950) 489-6001,424 Kenneth Mill,Long Beach,United States,90810,Yes
80056-90935-OU,Katie Hahn,raydustin@example.net,(978) 672-2111,9204 Howe Turnpike,Irvine,United States,92614,Yes
21514-01870-XK,Sheila Briggs,lcox@example.net,(665) 848-6068,24405 Henry Spur,Irvine,United States,92606,Yes
58237-35901-HE,Kristina Forbes,fdavis@example.org,(241) 243-2498,962 Patrick Throughway,Long Beach,United States,90808,Yes
53409-15702-QE,Patricia Hernandez,paul80@example.org,(233) 839-1706,260 Karen Prairie Apt. 093,Los Angeles,United States,90001,Yes
92988-52307-JZ,Kim Matthews,ruth71@example.com,(864) 283-3281,9769 Monique Spur Suite 064,Pasadena,United States,91109,Yes
04309-44595-MP,Wesley Elliott,zbrown@example.org,(278) 926-2070,0850 Brown Branch Suite 504,Pasadena,United States,91103,Yes
24144-56725-OJ,Martha Black DDS,hammondjoseph@example.com,(698) 643-2315,3717 Angela Ports,Santa Monica,United States,90402,Yes
32150-49010-OM,Brian Swanson,wuashley@example.org,(944) 372-9845,7716 Virginia Spur,Anaheim,United States,92812,Yes
08754-78095-NE,Tristan Sims,evansbill@example.org,(723) 333-2322,8223 Raymond Falls Suite 583,Costa Mesa,United States,92629,Yes
38813-93922-JI,Christine Rose,sandra07@example.org,(296) 946-7195,161 Ashley Rest Suite 383,San Francisco,United States,10008,No
10046-51001-DQ,Steven Guzman,johnathan13@example.com,(514) 447-2499,806 Curtis Station Apt. 139,Burbank,United States,91508,Yes
20715-15506-ER,Deanna Garcia,michael56@example.net,(952) 490-6781,267 Mcdonald Turnpike,Huntington Beach,United States,92620,Yes
78590-22280-JS,Jack Barnes,katherinetorres@example.com,(463) 958-4432,8452 Susan Crescent,Los Angeles,United States,90005,Yes
02498-20020-SG,James Smith,joseph60@example.org,(952) 695-3061,1941 Duarte View Apt. 374,Long Beach,United States,90810,Yes
77162-59635-OX,John Stone,garciakatherine@example.com,(376) 872-6755,8661 Andrew Run,Pasadena,United States,91101,No
97068-29301-NT,James Ramirez,mcdonaldnathan@example.org,(713) 706-3369,825 Vincent Overpass,Pomona,United States,91766,Yes
18154-12243-GN,Nathaniel Patel,tonya22@example.com,(832) 886-4980,5027 Benjamin Rue Suite 222,Pomona,United States,91766,Yes
03381-17781-KP,James Lane,dianalee@example.net,(993) 597-6847,309 Gibson Village Suite 961,Long Beach,United States,90806,Yes
38051-15542-ER,Yvonne Salazar,pzimmerman@example.com,(975) 631-9799,548 William Gateway,Glendale,United States,91201,Yes
03383-72566-ZB,Rachael Jones,joshua27@example.com,(962) 474-2303,12193 Benjamin Centers Apt. 030,Irvine,United States,92602,No
71741-42256-CA,Justin Chan,sramirez@example.org,(432) 871-3936,14486 Hudson Fields,Los Angeles,United States,90009,Yes
46895-88137-BA,Lindsey Nelson,debra04@example.org,(316) 375-9149,7439 Gabriela Extensions Suite 840,San Francisco,United States,85001,Yes
18035-63162-LP,Jonathan Lamb,joshuastone@example.net,(617) 492-1698,3108 Chapman Bridge Suite 694,Fullerton,United States,92831,Yes
93799-23995-JL,Patrick Tran,patrick97@example.com,(537) 376-7627,17438 Stark Plaza,Fullerton,United States,92832,Yes
78483-61993-DT,Amanda Martinez,mark96@example.com,(858) 756-4104,2138 Steven Tunnel,Santa Monica,United States,90401,Yes
33286-13271-PO,Donald Rose,juliawolf@example.org,(833) 542-6679,035 Mullins Lodge,Anaheim,United States,92814,Yes
74247-77934-JH,Maria Martin,harrymartinez@example.com,(572) 390-8862,9981 Campbell Fall Suite 004,Los Angeles,United States,90014,No
85249-79558-IA,Sarah Miller,janetfletcher@example.org,(851) 966-7308,17704 Andres Place Apt. 264,Pomona,United States,91768,No
93759-64800-AX,Nicholas Hurley,kaylee40@example.com,(623) 975-7427,16843 Kristopher Walks Apt. 156,Santa Monica,United States,90408,Yes
80534-60795-UI,Alexander Brooks,courtneyhiggins@example.org,(954) 937-4517,9972 Joshua Square Apt. 874,Glendale,United States,91208,Yes
01836-96906-OW,Justin Dunn,eric73@example.org,(508) 966-4024,473 Townsend Extensions Apt. 229,Pasadena,United States,91101,Yes
25934-07925-KD,Kayla Hernandez,shawnhumphrey@example.com,(462) 734-7900,5949 Stein Plaza,Pasadena,United States,91108,Yes
93650-22167-PZ,Leon Bowen,bishoptoni@example.org,(322) 456-6162,5655 Connie Pine,Anaheim,United States,92809,Yes
88770-10291-YR,Brianna Porter,wbrooks@example.net,(223) 711-9417,8261 Hodges Way Suite 711,Glendale,United States,91210,No
31542-93619-YI,Frederick Wolfe,fitzpatrickkathryn@example.net,(939) 237-1353,805 Brianna Walk Apt. 149,Irvine,United States,92618,Yes
87089-12034-GQ,Stephen Allen,vbarrett@example.net,(929) 226-1480,16988 Bruce Rapids Suite 153,Huntington Beach,United States,92620,Yes
69489-00269-NR,Charles Koch,karl00@example.org,(762) 683-9583,816 Matthew Junction,Torrance,United States,90503,Yes
45708-49585-VF,Brandi Hernandez,leon26@example.com,(792) 389-1409,762 Hunter Stravenue,Costa Mesa,United States,92629,Yes
76325-98794-FL,Melvin Flores,youngdaniel@example.net,(424) 299-3708,57909 Susan Station,Glendale,United States,91202,No
27195-81438-DT,Natalie Brown DVM,ericgarcia@example.net,(523) 650-3531,94943 Christine Crossroad,Pasadena,United States,91109,Yes
51916-12289-WJ,David White,cynthia93@example.net,(549) 926-9600,6447 Chavez Cliff,Houston,United States,77001,No
08911-65157-MY,Wendy Terry,lovemelissa@example.com,(569) 722-5322,7875 Peter Forges,East Andreaville,Ireland,31290,Yes
04829-66541-SR,Jacob Gomez,fharrison@example.org,(514) 332-9256,1752 Joshua Drives Suite 253,Fullerton,United States,92831,Yes
77414-50090-VE,Mark Schaefer,brownchristopher@example.com,(245) 227-9022,58053 Ellison Drives Suite 888,Burbank,United States,91505,Yes
04157-81973-VV,Thomas Tyler,david59@example.com,(843) 677-3218,789 Rebecca Burgs Suite 475,Los Angeles,United States,90005,Yes
64370-45325-JP,Emily Brown,aroy@example.com,(679) 579-1700,488 Adam Inlet,Burbank,United States,91504,Yes
24282-87853-LG,John Smith,younglisa@example.net,(513) 873-6051,681 May Circles,Fullerton,United States,92831,No
52290-69683-XP,Joshua Chavez,andrew95@example.com,(872) 972-8783,993 Irwin Fall Apt. 804,Huntington Beach,United States,92605,Yes
89377-88208-XV,Cassandra Wilson,hgraham@example.com,(473) 697-8076,39420 Anderson Mission,Long Beach,United States,90808,Yes
33916-80508-RU,Melissa Livingston,jennifer66@example.net,(410) 980-7948,09409 Allen Spring Suite 354,Pasadena,United States,91108,Yes
73910-05303-WA,Bobby Smith Jr.,jacqueline91@example.org,(676) 529-6945,951 Amy Run Apt. 362,Long Beach,United States,90804,Yes
04071-69806-PL,Gabriel Watson,lewistracy@example.org,(366) 672-3089,48858 Barron Land,Burbank,United States,91505,No
07841-41570-EB,Caroline Holt,cantrellnathan@example.org,(299) 749-8286,84215 Breanna Wall Suite 992,Anaheim,United States,92804,No
47497-62696-MF,Joshua Thompson,myersjonathan@example.org,(367) 478-6836,2055 Andrew Plaza Suite 880,Pomona,United States,91767,Yes
08674-01790-KH,Samantha Simon,marie65@example.com,(587) 529-6369,6737 Caitlin Heights Suite 621,New Alexandraborough,Ireland,28678,Yes
10083-98419-PS,Jennifer Barrera,lori31@example.org,(874) 865-5954,802 Ramirez Isle Suite 699,Los Angeles,United States,90007,Yes
52985-20597-SG,Tina Walker,kristinasmith@example.org,(686) 446-2300,48669 Bowers Mountains Apt. 757,Torrance,United States,90502,No
33921-80534-JN,Andrew Hebert,donnaleonard@example.com,(252) 587-2462,163 Teresa Rest Suite 798,Costa Mesa,United States,92626,Yes
72567-50988-CV,Monica Ramirez,taylormichael@example.net,(259) 315-3477,2620 Shea Harbors Apt. 693,Pasadena,United States,91104,Yes
82842-73153-IV,John Williams,brownjoel@example.net,(488) 283-2632,78886 Christopher Run,Fullerton,United States,92831,Yes
32452-19210-YO,David Becker,xbecker@example.com,(376) 743-8415,4309 Garcia Burgs Suite 817,Irvine,United States,92618,No
09895-34272-AZ,Warren Hurst,janderson@example.org,(862) 613-5274,99058 Phillips Wall,Pomona,United States,91766,No
09671-19109-CC,Donald Tucker,carlsanford@example.org,(416) 852-9521,6719 Roberts Centers Apt. 349,Pasadena,United States,91103,No
99574-71641-RD,Jacqueline Smith,xcordova@example.com,(666) 874-2487,15076 Cameron Village Apt. 580,Pomona,United States,91768,Yes
06543-07505-TK,Andrea Barrera,ashleyburke@example.org,(669) 257-3294,3817 Kaufman Green Suite 897,Huntington Beach,United States,92620,Yes
58757-80585-CH,Melinda Hernandez,gcase@example.org,(328) 983-8208,497 Garcia Valleys Apt. 718,Santa Monica,United States,90402,Yes
43421-90051-HK,Michael James,ashleybrown@example.org,(530) 337-4265,68062 Jessica Underpass Apt. 110,Santa Monica,United States,90402,Yes
55941-62036-VU,Diane Conley,nicholassalinas@example.net,(551) 803-8883,1753 Drake Burg Apt. 102,Pomona,United States,91767,No
27258-35291-XY,Kristine Burnett,jason56@example.org,(992) 503-1298,5029 Lopez Summit,Christinaberg,United Kingdom,66546,Yes
30372-09855-CI,Natasha Hunter,alex53@example.net,(400) 712-9985,087 Michael Haven Apt. 209,Pasadena,United States,91106,No
24422-69716-KL,Justin Young,uhays@example.net,(312) 249-8459,64571 Hays Ways,Anaheim,United States,92804,Yes
84785-84453-UZ,Robert Warner,wesley32@example.com,(629) 525-6535,975 Andrew Fork Suite 661,Fullerton,United States,92835,Yes
12541-21906-BY,Barbara Richardson,brownsarah@example.org,(732) 939-1426,763 Lisa Plains,Anaheim,United States,92804,No
50824-00079-ZV,Joseph Roberts Jr.,sean37@example.com,(286) 775-1306,182 Christopher Prairie,Pasadena,United States,91101,No
98382-50913-YF,Carlos Bell,amitchell@example.org,(528) 519-4175,18312 Julie Plains,Long Beach,United States,90802,No
76623-41181-SL,Kristi Henderson,michael88@example.com,(949) 381-6895,887 Lyons Forges,Huntington Beach,United States,92610,No
67275-39211-CV,Holly Morse,michaelwu@example.net,(628) 414-7424,91926 White Forest Apt. 912,Lake Jeantown,United Kingdom,87986,No
69411-77810-TB,Stephanie Owen,lgriffin@example.net,(656) 955-1176,99645 Steve Freeway,Santa Monica,United States,90401,Yes
82831-82067-TO,Beth Ross,nicholas11@example.org,(851) 332-6184,585 Ryan Rapid,Long Beach,United States,90814,No
83830-09306-ON,Darius Herring,emilywatson@example.com,(550) 736-7772,100 Patricia Brooks Suite 888,Huntington Beach,United States,92647,Yes
09494-93285-NB,Courtney Pittman,kelly91@example.net,(654) 747-6440,15936 Jacob Harbor Apt. 443,Torrance,United States,90503,Yes
59849-17037-WJ,Brooke Hoffman,awhite@example.com,(913) 214-4507,242 Trujillo Station Suite 713,Glendale,United States,91205,No
49437-80054-YZ,Yvonne Abbott MD,craigpark@example.com,(612) 638-3126,14248 Brian Grove Apt. 237,Huntington Beach,United States,92620,No
32950-57373-UP,Carolyn Clark,johnsonandrea@example.org,(839) 397-2276,74739 Miguel Inlet,Santa Monica,United States,90403,No
67008-36099-KK,Amber Collins,jessicajones@example.net,(801) 389-8945,621 Walker Drives Apt. 957,Torrance,United States,90502,Yes
16060-78160-BQ,Jeffrey Griffith,gjohnson@example.net,(319) 255-9452,1197 Melissa Locks,Phoenix,United States,10006,Yes
95906-43234-YG,Aaron Smith,andrew66@example.com,(805) 340-3410,9542 Hill Forest Suite 837,Long Beach,United States,90803,Yes
41133-01506-ST,Diane Johnson,georgepatel@example.net,(298) 585-9000,78566 Jasmine Stravenue Apt. 460,Burbank,United States,91502,Yes
32054-98433-LZ,Gregory Johnson,alexanderstevens@example.org,(821) 429-8274,8699 Thompson Curve,Torrance,United States,90502,Yes
56132-10266-IU,Jennifer Tucker,dalesmith@example.com,(967) 393-3134,6375 Larson Forest,Glendale,United States,91202,Yes
98066-96581-YG,Alexandra Long,jonesryan@example.net,(373) 656-6505,235 Pollard Motorway,Irvine,United States,92614,Yes
67549-50312-YY,Andrew Garcia,vincent02@example.org,(263) 393-6627,45542 Sean Creek Apt. 241,Glendale,United States,91201,Yes
75689-04211-WS,Maria Mckee,odrake@example.com,(803) 326-6377,31159 James Spur,Burbank,United States,91508,Yes
83524-18306-XT,Andrew White,chandlerrichard@example.net,(592) 931-1967,7489 Kline Roads Apt. 643,Irvine,United States,92606,Yes
04030-80500-GM,Jody Moore,jaredgordon@example.net,(482) 669-1101,4949 Adrian Ranch,Long Beach,United States,90813,No
81668-72900-DB,Victoria Oliver,alyssa62@example.net,(952) 771-6533,274 Francis Row,Pasadena,United States,91104,Yes
17877-44540-WW,Emily Ramirez,timothyhernandez@example.com,(598) 478-8671,70364 Guzman Loaf,Costa Mesa,United States,92626,Yes
11577-47483-XG,Christine Murphy,makaylawolf@example.org,(313) 334-5924,074 Duarte Prairie,Los Angeles,United States,90015,Yes
62334-41724-TV,Anita Long,elliswilliam@example.org,(207) 823-6318,557 Colon Plain,Anaheim,United States,92809,No
48258-73984-UK,Timothy Rodgers,emcclain@example.net,(382) 791-3566,8303 Kathleen Point,Los Angeles,United States,90010,Yes
49871-90927-OL,Jason Ayers,petersoncynthia@example.com,(747) 857-3271,047 Wright Unions Apt. 495,Torrance,United States,90504,No
04138-03335-TA,Anthony Hansen,stephanielawrence@example.net,(908) 775-6891,5018 Vincent Flat,Burbank,United States,91504,No
21932-86632-MV,Derrick Freeman,martinezmichelle@example.com,(448) 315-4313,62357 Brandy Junctions,Long Beach,United States,90803,Yes
56424-60180-HF,Jill Goodwin,eray@example.org,(585) 537-5330,2846 Lisa Ways Apt. 525,Chicago,United States,10001,Yes
77481-12110-TU,Brian Lamb,wagnerkaren@example.com,(239) 519-8303,555 Lee Freeway,Torrance,United States,90506,Yes
44985-90878-RL,Heather Hammond,logan10@example.net,(215) 734-7480,826 Davis Glens Suite 894,Huntington Beach,United States,92647,No
88503-32305-XF,George Hansen,nicoleharrell@example.net,(419) 776-6716,2293 Christopher Drives,Huntington Beach,United States,92620,Yes
62078-39286-IQ,Joel Lewis,usavage@example.net,(404) 321-6775,228 Paige Groves,Costa Mesa,United States,92628,No
57541-01311-RM,Vanessa Ruiz,jennifer31@example.com,(927) 837-3747,93730 Amber Prairie Apt. 938,Huntington Beach,United States,92620,No
42428-73893-XC,Joseph Davidson,gregory35@example.com,(599) 621-2283,49919 Noble Springs,Long Beach,United States,90804,Yes
00707-04842-UN,Jessica Jones,andrea43@example.org,(421) 531-8417,273 Emily Crest,Torrance,United States,90501,No
00352-58936-OK,Emily Frey,castillojaime@example.com,(991) 373-3614,18400 Jackson Parkways Suite 575,Huntington Beach,United States,92605,No
27601-28529-NE,Steven Smith,clawson@example.net,(994) 466-4502,69320 Rodriguez Harbor Apt. 120,Los Angeles,United States,90015,Yes
73984-67483-ZF,Amanda Ortiz,brose@example.net,(808) 392-3807,23759 Davis Avenue Apt. 286,Los Angeles,United States,90002,Yes
38928-71774-OA,Ryan Garcia DDS,jenniferwoods@example.com,(788) 958-2435,99630 Andrea Dale Suite 339,Torrance,United States,90503,Yes
11151-78642-FX,Devin Romero,robinsonandrea@example.org,(835) 542-6075,3123 Finley Ways Suite 111,Huntington Beach,United States,92605,No
02836-39111-IT,Charles Garcia,kimberlygomez@example.net,(212) 787-7760,8601 Patrick Extensions Suite 715,Fullerton,United States,92833,Yes
21534-41314-NG,Alice Walters,john90@example.org,(302) 507-3442,95257 Brown Gardens Suite 121,Irvine,United States,92614,Yes
60535-30784-EJ,Andrew Ritter,arnoldjoshua@example.com,(610) 208-8077,9130 Harris Ports Apt. 506,Pomona,United States,91768,Yes
57312-18428-NA,Richard Morse,taylor66@example.org,(204) 379-8443,0328 Alexander Lodge,Anaheim,United States,92806,Yes
89386-34852-AY,Megan Noble,jerrylittle@example.net,(293) 330-7445,9814 Timothy Ways,Los Angeles,United States,90002,Yes
49966-20396-NS,Patrick Dominguez,david42@example.org,(230) 241-7463,7566 White Landing Apt. 911,Santa Monica,United States,90402,Yes
53787-11993-SV,Kimberly Hill,ellisalexis@example.net,(886) 526-7880,372 Dana Mission,Glendale,United States,91201,Yes
72137-94959-XN,Mario Fisher,leedaniel@example.net,(451) 893-1528,6920 Johnson Shoals,Houston,United States,77005,Yes
79565-16447-KV,Kenneth Farmer,wromero@example.org,(404) 546-8499,4153 Shannon Parkway Apt. 943,Pomona,United States,91766,No
91507-43388-WW,Sara Lee,jordanlee@example.net,(404) 322-5811,82442 Amber Circles Suite 953,Santa Monica,United States,90401,No
13019-05753-LU,Michael Doyle,melendezfranklin@example.net,(384) 790-7800,765 Anderson Expressway Suite 603,Irvine,United States,92604,Yes
03022-31938-EX,Cynthia Glenn,robinsonclifford@example.org,(782) 709-3659,015 Kimberly Grove Suite 816,New York City,United States,85005,No
15155-76424-ZN,Joel Williams,davistracy@example.net,(331) 773-8250,7682 Lauren Ways Suite 949,Glendale,United States,91207,No
52263-02943-BY,Gary Farmer,michaelking@example.org,(858) 831-9598,09291 Miguel Keys Apt. 702,Burbank,United States,91501,Yes
99758-36276-WZ,Michael Holmes,turnerjacob@example.org,(785) 946-2281,30084 Randolph Summit,Anaheim,United States,92805,Yes
71160-57721-SM,Jessica Ramos,johnsonanna@example.net,(228) 526-2864,8394 Erin Lights Apt. 401,Pasadena,United States,91106,Yes
71844-04824-VW,Michele Smith,michaelsmith@example.com,(384) 759-7817,464 Andrew Shoal Apt. 749,San Francisco,United States,77005,Yes
92547-09141-WO,Nicole Fischer,santossteven@example.com,(245) 727-4541,72812 Amy Brook Suite 346,Burbank,United States,91504,No
58823-24993-GM,Kaitlyn Aguirre,sherylbauer@example.org,(992) 261-5082,546 Jessica Lake Suite 518,Irvine,United States,92618,Yes
60196-78006-NG,David Myers,spencerdawn@example.org,(911) 474-9062,90390 Amanda Street Apt. 617,Pomona,United States,91766,Yes
15796-97597-ZK,Matthew Vega,meganmartin@example.net,(567) 491-4190,807 Michelle Manor,Irvine,United States,92603,No
47838-47326-VW,Stanley Wade,sharon26@example.com,(901) 587-2993,94837 Nolan Burg,Santa Monica,United States,90404,Yes
10127-50935-HC,Anthony Wilson,annetteanderson@example.net,(600) 227-9742,512 Andrews Greens Suite 943,Pasadena,United States,91107,Yes
02412-88549-OV,Stephanie Sutton,ambersmith@example.net,(460) 926-4293,299 Bates Points,Pomona,United States,91766,Yes
12537-99773-EU,Raymond Brown,keithfrances@example.org,(632) 890-6782,13763 Brown Fall Apt. 521,Long Beach,United States,90813,Yes
95152-59483-CU,Adrian Vincent,xandersen@example.com,(378) 697-5824,6601 Arias Hill,Irvine,United States,92612,Yes
06189-80682-JP,Dylan Meyer,vnelson@example.com,(906) 446-2272,585 Stewart Pass,San Francisco,United States,77004,Yes
65330-16098-TW,Jill West,terrymary@example.net,(535) 305-3301,32860 Garcia Oval Suite 174,Glendale,United States,91205,Yes
04916-84510-EZ,Rachel Gross,xhutchinson@example.org,(264) 984-8551,1882 Figueroa Dale Suite 603,Torrance,United States,90502,Yes
60263-38075-MZ,Jeremy Stanton,renee79@example.net,(695) 344-5643,3270 Claudia Mall,Fullerton,United States,92833,Yes
95921-44978-PX,Kyle Rosales,jcarpenter@example.net,(807) 381-2116,69880 Matthew Estates Suite 529,Long Beach,United States,90810,No
15686-24040-JA,Lori Thompson,cindy00@example.com,(840) 309-7968,003 Solis Curve Apt. 258,Santa Monica,United States,90405,No
